objectid,fire_name,fire_type,landowner,fuel_model
299954,C-81 RX BURN,RX,DOE,000
299955,C-82 RX BURN,RX,DOE,000
299956,C-82 RX BURN,RX,DOE,000
299957,C-36 RX BURN     CANCEL,RX,DOE,000
299958,C-41 RX BURN,RX,DOE,000
299959,C-21 RX BURN,RX,DOE,000
299960,C-22 RX BURN,RX,DOE,000
299961,C-17 RX BURN,RX,DOE,000
299962,C-55 RX BURN,RX,DOE,000
299963,C-48 RX BURN,RX,DOE,000
299964,C-17 RX BURN,RX,DOE,000
299965,C-40 RX BURN,RX,DOE,000
299966,RX C-97,RX,USFS,000
299967,RX Shut In,RX,USFS,000
299968,Burning Star 2 RX,RX,Private,000
299969,Rooftop,WF,BIA,000
299971,Area 6-2 Piles RX,RX,USFWS,000
299973,Admin RX,RX,USFS,000
299974,West Zone RX,RX,USFS,000
299975,Woodland Prairie RX,RX,Private,000
299976,Glen Cove,WF,Private,Hardwood Litter
299978,TURKEY CREEK,WF,Private,000
299980,MARBLE FIELD 4,WF,Tribal,000
299983,Rx Panola 1036,RX,Private,000
299984,MASSEY,WF,Tribal,000
299985,STE - Big Swag,WF,USFS,000
299986,Barn,WF,Private,Short Grass (1 foot)
299987,Rx Walker 1009,RX,Private,000
299988,Rx Newton 1012,RX,Private,000
299989,Rx Morris 1014,RX,Private,000
299990,Rx Angelina 1007,RX,Private,000
299991,Rx Panola 1013,RX,Private,000
299992,Rx Montgomery 1007,RX,Private,000
299993,Rx Anderson 1017,RX,Private,000
299994,Rx Wood 1015,RX,Private,000
299995,Rx San Augustine 1006,RX,Private,000
299997,KITTERMAN,WF,BIA,000
299999,2023 Indiana Dunes RX Support,RX,NPS,000
300000,FD0306,WF,Private,000
300001,FD0307,WF,Private,000
300002,FD0308  140 Fire,WF,Private,000
300004,FD0309,WF,Private,000
300005,SPFG Step up3,WF,Private,000
300006,230th and H,WF,Private,000
300010,CRAWFORD,WF,BIA,000
300013,Rip Snort,WF,Private,000
300014,MA070018,WF,Private,000
300015,MA070020,WF,Private,000
300016,MA070019,WF,Private,000
300017,MISSION,WF,BIA,000
300018,MA070021,WF,Private,000
300019,Pillsbury,WF,Private,000
300020,MA070022,WF,Private,000
300021,14 PLEASANT PLAINS ROAD,WF,USFWS,000
300022,MCCLOUD,WF,Private,000
300023,CFS2303-2151,WF,Private,000
300026,CFS2303-2193,WF,Private,000
300027,Parker Hollow,WF,USFS,000
300028,LAC-096390,WF,Private,000
300029,SIMILKAMEEN,WF,Private,000
300030,ROBIE,WF,Private,000
300031,Ten Mile Creek FWA 8 RX,RX,State,000
300032,CFS2303-2145,WF,Private,000
300033,KYS - Indian Creek,WF,Private,000
300034,VALLEY,WF,Private,000
300035,Saw,WF,BIA,000
300039,Davidson Fork,WF,Private,000
300040,Grandview Piles RX,RX,BLM,000
300042,Nut Basin,WF,Private,000
300043,Constitution,WF,Private,000
300044,Island,WF,Private,000
300046,628 North 12th St,WF,Private,000
300047,HY 111  / AVE 66,WF,Private,000
300049,Waahkai,WF,BLM,000
300050,Cottonwood Tree,WF,Private,000
300051,Oosterneck,WF,USFS,000
300052,Cutchin Road,WF,Private,Timber (Litter and Understory)
300053,Ridgecrest Road,WF,Private,Timber (Grass and Understory)
300054,RX Willow,RX,USFS,000
300055,Fairground,WF,Private,000
300056,N. STEPHENSON & W. WAPATO,WF,BIA,000
300057,Kentucky 122,WF,Private,000
300058,Hunter Branch,WF,Private,Hardwood Litter
300200,CORNWALL,WF,Private,000
300059,Long Fork Road,WF,Private,Timber (Litter and Understory)
300060,Hancock Drive,WF,Private,Hardwood Litter
300061,LAC-096682,WF,Private,000
300062,JENNINGS ROAD,WF,Private,000
300063,Elmer City,WF,BIA,000
300064,BEAR CREEK,WF,Private,000
300065,Hwy 1350,WF,Private,000
300066,Highway 460 East - Morgan County,WF,Private,000
300067,Lee Andrews Branch,WF,Private,000
300069,INDIANA AV / HUTCHINS RD,WF,Private,000
300070,SEELY,WF,Private,Short Grass (1 foot)
300071,Ratliff Cemetery Road,WF,Private,000
300072,RX Padena,RX,USFS,000
300073,RX  Rocky Flats,RX,USFS,000
300074,RX Compartment 156,RX,USFS,000
300075,AIRPORT BL / FILLMORE ST,WF,Private,000
300076,Birch Branch Road - Magoffin County,WF,Private,000
300077,Keith Hart Lane,WF,Private,Timber (Litter and Understory)
300078,Franklin Rd - Greenup County,WF,Private,000
300079,Nathan Haynes Road,WF,Private,Timber (Litter and Understory)
300083,SUNNYMEAD BL  MOVA,WF,Private,000
300086,FD040001,WF,State,000
300087,LAC-097256,WF,Private,000
300088,Backus Mountain,WF,Private,000
300089,Grim Hollow Road - Johnson County,WF,Private,000
300090,RX Rock Creek,RX,USFS,000
300093,Dal Road #2,WF,Private,Timber (Litter and Understory)
300094,RX Compartment 120,RX,USFS,000
300095,RX BOLDING NORTH UNIT,RX,USFWS,000
300096,Fairway,WF,Private,000
300097,Spencer Pike - Montgomery County,WF,Private,000
300099,FD140003,WF,State,000
300100,ALESSANDRO BL  MOVA,WF,Private,000
300101,Rx Trinity 1010,RX,Private,000
300102,Rx Jasper 1042,RX,Private,000
300103,K74 Rx,RX,USFS,000
300104,K44 Rx,RX,USFS,000
300105,09,WF,Private,000
300106,EHR Kissimmee Bend Rx 0322,RX,USFWS,000
300107,Big Mandy Lane - Morgan County,WF,Private,000
300108,SMR BU 129 Rx 0321,RX,USFWS,000
300109,Birch Branch #2 - Magoffin County,WF,Private,000
300110,Lacey Creek - Magoffin County,WF,Private,000
300111,C-60 RX BURN,RX,DOE,000
300112,ANF BU 63 Rx 0321,RX,USFS,000
300113,FD140001,WF,Private,000
300114,ANF BU 244 251 Rx 0321,RX,USFS,000
300115,OSF CPT 64 Rx 0321,RX,USFS,000
300116,SMR BU 147 109 Rx 0322,RX,USFWS,000
300117,ANF BU 99 Rx 0316,RX,USFS,000
300118,SMR CPT 214 215 218 219 Rx 0320,RX,USFWS,000
300119,ANF BU 245 Rx 0320,RX,USFS,000
300120,OSF CPT 40 51 57 Rx 0316,RX,USFS,000
300121,HAMMOND RD / AVE 66,WF,Private,000
300122,ANF BU 309 Rx 0316,RX,USFS,000
300123,Panorama RX,RX,USFS,000
300124,Elm Springs RX,RX,USFS,000
300125,Lost 40 RX,RX,USFS,000
300126,Chute Ridge RX,RX,Private,000
300128,Oaklog Creek - Johnson County,WF,Private,000
300129,Open Fork Road - Rowan County,WF,Private,000
300130,Alum Cave,WF,Private,000
300131,Coalgood,WF,Private,000
300132,Tugglesville,WF,Private,000
300133,Dal Road,WF,Private,Timber (Litter and Understory)
300134,Grundy - Pickett Lake Road,WF,Private,000
300136,Cannon - Myrtle Road,WF,Private,Timber (Litter and Understory)
300137,Grundy - Dogtown Road,WF,Private,000
300139,ANF BU 18 Rx 0320,RX,USFS,000
300140,ANF BU 246 Rx 0315,RX,USFS,000
300141,OCF CPT 224 Muck Farm East Rx 0315,RX,USFS,000
300142,ANF BU 17 Rx 0315,RX,USFS,000
300143,Dry Pond,WF,Private,Hardwood Litter
300144,4482 Upper Road,WF,Private,Hardwood Litter
300146,OSF CPT 44-45 Rx 0213,RX,USFS,000
300147,ANF BU 104-105 Rx 0220,RX,USFS,000
300148,ANF BU 109 110 Rx 0221,RX,USFS,000
300149,23 MATIAS 04,WF,USFWS,000
300150,ANF BU 236 Rx 0220,RX,USFS,000
300152,PABCO,WF,BOR,000
300153,N P,WF,State,000
300154,Montana,WF,Private,000
300155,2023 DOD HARDWOOD RANGE RX,RX,Private,000
300156,CREST VIEW,WF,Private,000
300157,Toms Camp,WF,USFS,Southern Rough
300158,Mill Branch,WF,USFS,000
300159,RAPPELLER RESUPPLY 2023,WF,Private,000
300160,Overton - Sunk Cane Road,WF,Private,Hardwood Litter
300162,FD140002,WF,Private,000
300163,FD140004,WF,Private,000
300164,STAIR STEP,WF,Tribal,000
300165,GUSHER,WF,Tribal,000
300166,Cypress Knee,WF,USFS,000
300167,TBR RX - LOWER TURNBULL,RX,USFWS,000
300168,Grace Lane - Hopkins,WF,Private,000
300169,Edwards Mill Road,WF,Private,000
300170,Fellowship Road,WF,Private,Timber (Grass and Understory)
300172,Wildhorse,WF,USFS,000
300173,ALLINGHAM TRAIL SKILLS COLLEGE 2023,WF,BIA,000
300175,SUNNYMEAD BL  MOVA,WF,Private,000
300176,CHOPPER,WF,Tribal,000
300177,BIG TOP,WF,Private,000
300179,Badger,WF,Private,Brush (2 feet)
300180,Oceana 01,WF,Private,000
300181,LOIS,WF,Private,000
300182,Gladwin 01,WF,Private,000
300184,Oceana 02,WF,Private,000
300185,RX GGFWA 22-1 - Augusta C Ave S,RX,State,000
300186,RX GGFWA 21-1 Augusta Area 2,RX,State,000
300188,Highway 12,WF,Private,000
300190,LAC-097802,WF,Private,000
300191,MM 99,WF,BLM,000
300192,JAEGER RD,WF,Private,000
300193,Jasper 1059,WF,Private,Timber (Litter and Understory)
300195,FD070025,WF,Private,000
300196,98,WF,Private,000
300197,SORTING PEN,WF,Private,000
300199,Double,WF,USFS,000
300205,Lane 6,WF,USFS,Southern Rough
300206,Dry Hole,WF,USFS,000
300209,Teel,WF,NPS,000
300212,Bowie 1064,WF,Private,Timber (Litter and Understory)
300219,LAC-098259,WF,Private,000
300222,LAC-098368,WF,Private,000
300223,STANFORD ST / HY 74  E,WF,Private,000
300226,MISSION BL  JRPV,WF,Private,000
300227,OSF CPT 26 41 42 Rx 0323,RX,USFS,000
300228,Hawn Branch,WF,Private,000
300229,RX Big Branch Marsh Oaklawn H,RX,USFWS,000
300234,VAGDR-FY23-WF-WESTDITCH,WF,USFWS,000
300236,Middle Fork Wood Chopper RX,RX,USFS,000
300237,McCrea,WF,Private,000
300238,Lewis - Hunters Lane,WF,Private,Hardwood Litter
300242,Dawn,WF,USFS,000
300244,Clay Pit,WF,Private,000
300245,Greenwich,WF,Private,000
300246,BIG BADGER CREEK FIRE,WF,BIA,000
300247,2023 Job Corp - not an RX,RX,Private,Short Grass (1 foot)
300248,Birch Branch #3,WF,Private,000
300249,Marshall Lane,WF,BIA,000
300250,Central,WF,Private,000
300254,Butternut Circle,WF,Private,000
300256,Tygarts Creek Fork - Greenup County,WF,Private,000
300257,Susie Billie Trail,WF,BIA,000
300258,FD020028,WF,Private,000
300259,FD020031,WF,Private,000
300260,FD020030,WF,Private,000
300261,FD020033,WF,Private,000
300262,FD020032,WF,Private,000
300263,FD020034,WF,City,000
300264,PDO 2023 SHORT TERM SEVERITY,WF,Private,000
300265,FD020036,WF,Private,000
300266,FD020035,WF,City,000
300267,FD020037,WF,Private,000
300268,HIGHLAND SPRINGS AV ONRP  / I 10  E,WF,Private,000
300269,FD020038,WF,Private,000
300270,CANADIAN 898,WF,Private,000
300271,FD020039,WF,Private,000
300272,FD020040,WF,Private,000
300273,FD020041,WF,Private,000
300274,FD020044,WF,Private,000
300275,FD020042,WF,Private,000
300276,FD020043,WF,Private,000
300277,Gregg 1067,WF,Private,Medium Logging Slash
300278,Jordan Threat,WF,Private,000
300282,Stronach,WF,Private,000
300283,Manvel,WF,Private,Short Grass (1 foot)
300284,D-3 Mesa Rx,RX,USFS,000
300285,Sinking Creek Rx,RX,USFS,000
300287,North Fork Pound RX,RX,USFS,000
300288,Mount Rogers Open Areas RX,RX,USFS,000
300289,Littleton Road,WF,Private,000
300291,Rocky Flats,WF,USFS,000
300292,YREKA,WF,Private,000
300294,PINEY BRANCH FIRE,WF,NPS,000
300296,C-52 C-53 RX BURN,RX,DOE,000
300297,Binghamtown Rd,WF,Private,000
300298,Beech Hill Lane,WF,Private,000
300301,BROYLES GAP FIRE,WF,NPS,000
300302,C-53 C-54 RX BURN,RX,DOE,000
300303,HWY 225,WF,Private,Hardwood Litter
300304,LAC-098966,WF,Private,000
300306,I 10  E/ SUNSET AV OFRP,WF,Private,000
300307,HUBBARD & HAWK,WF,BIA,000
300308,Estill County - 1225 Pryse Road,WF,Private,Timber (Litter and Understory)
300309,LAC-099035,WF,Private,000
300310,Henderson,WF,USFS,000
300312,Trail 8,WF,USFS,000
300313,NANEUM ROAD,WF,Private,000
300317,LAC-099215,WF,Private,000
300318,SOSCOL,WF,Private,000
300319,Hungryland (43),WF,Private,Southern Rough
300320,Johnson County - 4724 Middle Fork,WF,Private,000
300322,SUMMERTREE DR  PERR,WF,Private,000
300323,LAC-099389,WF,Private,000
300324,LAC-099391,WF,Private,000
300325,SEMINOLE DR  CABA,WF,BIA,000
300326,S STATE ST  SANJ,WF,Private,000
300327,Tract Fork,WF,USFS,000
300328,Frances Crane WMA North-FCN ABEFGHQ-DFG-RX,RX,State,000
300330,Penikese Island Sanctuary-PI-DFG-RX,RX,State,000
300331,C-41 RX BURN,RX,DOE,000
300332,Rx Angelina 1049,RX,Private,000
300333,Rx Polk 1050,RX,Private,000
300335,OK Comp 131 RX,RX,USFS,000
300336,Beehive,WF,Private,000
300337,DILLON RD / LONG CANYON RD,WF,Private,000
300338,CN Bear Bay 05 RX,RX,USFS,000
300339,PT-188 Rx,RX,Private,000
300340,OK Payne Lake RX,RX,USFS,000
300341,TL Rendalia A RX,RX,USFS,000
300342,TK Comp 4 Taska RX,RX,USFS,000
300343,BK Lower Brown RX,RX,USFS,000
300344,Lewis County-Summertown-166 Mallard Road,WF,Private,Medium Logging Slash
300345,SC WestEnd C RX,RX,USFS,000
300348,TK Comp 19 RX,RX,USFS,000
300349,TK COMP 16 RX,RX,USFS,000
300350,TK Comp 15 RX,RX,USFS,000
300351,OK Comp 19 20 RX,RX,USFS,000
300352,CN Miller Creek 05 RX,RX,USFS,000
300353,SC West End D RX,RX,USFS,000
300354,BK Straw Riddle RX,RX,USFS,000
300355,BK Natural Bridge Rest of Unit RX,RX,USFS,000
300356,OK Comp 57 RX,RX,USFS,000
300357,Star Grove,WF,USFS,000
300358,FD070026,WF,Private,000
300359,RX - East Branch Shiloh Creek,RX,NPS,000
300360,RX - Middle Branch Shiloh Creek,RX,NPS,000
300361,BOAR CREEK,WF,Private,Brush (2 feet)
300363,SC Trail,WF,USFS,000
300364,Shows Rd,WF,USFS,000
300365,Spider Point,WF,BIA,000
300366,High St Fire,WF,City,000
300367,SCOTT RD  MENI,WF,Private,000
300369,ANF BU 57 Rx 0324,RX,USFS,000
300370,OSF CPT 64 Rx 0324,RX,USFS,000
300372,HURRICANE,WF,Tribal,000
300373,SLATE,WF,Tribal,000
300374,DEAVER,WF,State,000
300375,FREDERICK ST / EUCALYPTUS AV,WF,Private,000
300376,Taylor Brook Fire,WF,Private,000
300377,MILE 31,WF,State,Tall Grass (2.5 feet)
300378,Parkway,WF,Private,Short Grass (1 foot)
300379,Hunting Land,WF,Private,Short Grass (1 foot)
300380,IOWA,WF,Private,000
300381,JAEGER,WF,Private,000
300382,CLARK POND,WF,State,000
300383,MISSION BL  JRPV,WF,Private,000
300386,RX Deaver Boat Ramp,RX,Private,000
300387,LONE TREE,WF,Private,000
300390,YORK,WF,Private,Brush (2 feet)
300393,CASINO,WF,Private,000
300396,Jones Island Club Road,WF,State,Southern Rough
300398,NE 110TH ST,WF,Private,Short Grass (1 foot)
300399,SATELLITE,WF,Private,Southern Rough
300402,SANTO DR  SANJ,WF,Private,000
300410,4TH ST / COAHUILLA ST,WF,Private,000
300414,RAMON,WF,BIA,000
300418,LAC-100821,WF,Private,000
300421,MICA RX,RX,NPS,000
300422,Last Resort,WF,Private,Southern Rough
300424,White-RX-Welch's Point,RX,State,Hardwood Litter
300426,Lake Mary,WF,USFS,000
300429,LAC-101036,WF,Private,000
300430,W SUMNER AV /N SPRING ST,WF,Private,000
300431,TTOR-RX-Long Point Units 1-6,RX,Private,000
300432,TTOR-RX-Long Point Units South Units 1 & 2,RX,Private,000
300433,TNC-RX-Mazar Units,RX,Private,000
300434,TTOR-RX-Katama Farm Units,RX,City,000
300435,TTOR-RX-Wasque,RX,Private,000
300436,TNC-RX-Bamford Preserve,RX,Private,000
300437,USFW-RX-Space Force Units 5-8 &11,RX,State,000
300438,LAC-101151,WF,Private,000
300439,Peters Cove Hollow,WF,Private,Short Grass (1 foot)
300440,Peach Orchard Drive,WF,Private,000
300441,3199 Lawrence Hazel Rd.,WF,Private,Short Grass (1 foot)
300442,Sycamore,WF,USFS,000
300444,LON - Hughes Fork,WF,Private,000
300445,Truck 18,WF,Private,Short Grass (1 foot)
300446,Noble Road,WF,Private,000
300447,Deane,WF,Private,000
300449,Red Hill Branch,WF,USFS,000
300450,BOB HOPE DR / RAMON RD,WF,BIA,000
300452,Twin Branch,WF,Private,Timber (Litter and Understory)
300453,Wentworth,WF,State,000
300454,Howard Branch,WF,Private,000
300455,HIGHLINE,WF,BIA,000
300456,CMB - Leatherwood,WF,USFS,000
300457,Middle Fork River Road,WF,Private,Tall Grass (2.5 feet)
300458,ART LOEB,WF,USFS,000
300460,Hwy 632,WF,Private,Timber (Litter and Understory)
300461,Winwood Lane,WF,Private,000
300464,Carter County - 17 Kentucky 1654,WF,Private,000
300465,SHEPHERDS CREEK 1,WF,BIA,000
300467,Blackfork,WF,Private,Short Grass (1 foot)
300468,KY 32 - Elliott County,WF,Private,000
300469,LAC-101396,WF,Private,000
300470,CAVERNS,WF,Private,000
300471,KRUSE,WF,Private,000
300472,-Salvation Lane   Carter County,WF,Private,000
300474,Hewlet Branch - Lawrence County,WF,Private,000
300475,Mill Creek Johnson County,WF,Private,Timber (Litter and Understory)
300476,Prince,WF,Private,000
300477,LAC-101518,WF,Private,000
300478,Alyssa Drive,WF,Private,000
300479,EMANUEL HOLLOW,WF,Private,000
300480,QUAIL CT  ST_HELENA_CITY,WF,Private,000
300481,HY 111   INDO,WF,Private,000
300482,Postage,WF,NPS,000
300484,Old House Branch Road,WF,Private,000
300485,Poor Bottom Road,WF,Private,000
300488,Sellers,WF,DOD,000
300492,LAC-101823,WF,Private,000
300494,SANTA ROSA WY  PDES,WF,Private,000
300496,Angelina 1086,WF,Private,Timber (Litter and Understory)
300498,RX  Mack White Gap,RX,USFS,000
300499,359 #2,WF,USFS,000
300500,LAC-102034,WF,Private,000
300501,BIG ROCK RD  ST_HELENA_CITY,WF,Private,000
300502,Shooting Range,WF,USFS,000
300504,CAHUILLA,WF,Private,000
300506,BRUSH PILE,WF,Private,000
300507,LOOP LAKE,WF,Private,000
300508,MOUNTAIN TOP RANGER DISTRICT RX PILE PLAN,RX,USFS,000
300509,Carr Lane Greenup,WF,Private,000
300510,KY Rt 201 - Johnson County,WF,Private,000
300511,Irish Creek Rd - Lawrence,WF,Private,000
300512,358A,WF,USFS,000
300514,PABCO 2,WF,BLM,000
300515,SO RX,RX,USFS,000
300517,SAN TIMOTEO CANYON RD  MOVA,WF,Private,000
300518,Miller Branch Hill,WF,Private,000
300519,Broughton,WF,Private,000
300520,BROADWAY ST / LINDSAY AV,WF,Private,000
300521,Turtle Pond RX,RX,USFS,000
300523,BARRETT AV /W PLACENTIA AV,WF,Private,000
300524,SWAN,WF,Private,000
300525,Nicholas Road - Carter County,WF,Private,000
300526,Transformer,WF,Private,000
300527,Jen Jen Lane,WF,Private,000
300528,Cane Fork,WF,Private,Timber (Litter and Understory)
300529,CRAWFORD,WF,NPS,000
300530,Falls Branch Road - Carter County,WF,Private,Timber (Litter and Understory)
300531,LKSR2 26,WF,Private,000
300533,Kierns,WF,Private,Short Grass (1 foot)
300534,FD040003,WF,Private,000
300535,FD040002,WF,Private,000
300536,FD040004,WF,Private,000
300537,FD040005,WF,Private,000
300538,Lower Pompey Branch Road,WF,Private,Timber (Litter and Understory)
300539,PINE WOOD (64),WF,Private,Timber (Litter and Understory)
300540,Red Bluff,WF,USFS,000
300541,WILLIAMS,WF,Private,000
300542,EMANUEL HOLLOW #2,WF,Private,000
300543,Greasy Ridge,WF,Private,Short Grass (1 foot)
300544,Bridge Road,WF,Private,000
300545,Plum Fork Road - Greenup County,WF,Private,000
300701,LAC-103991,WF,Private,000
300546,Hodge Road,WF,Private,Hardwood Litter
300547,Birch Lane,WF,Private,000
300548,Moss Bluff 3,WF,USFS,000
300550,Wadsworth,WF,Private,000
300551,Harrison 1091,WF,Private,Timber (Litter and Understory)
300552,Sugar Camp Road - Magoffin County,WF,Private,000
300554,Birch Branch #4 Magoffin County,WF,Private,000
300555,Cripple Creek Road,WF,Private,Timber (Litter and Understory)
300556,Spankem Branch - Lawrence County,WF,Private,000
300557,Tomahawk Rd - Martin County,WF,Private,000
300558,LAC-102584,WF,Private,000
300559,LAC-102595,WF,Private,000
300561,VEKOL,WF,BIA,000
300562,Quick,WF,BIA,000
300563,Hwy 1690 - Lawrence County,WF,Private,000
300564,AVE 52  / SHADY LN,WF,Private,000
300565,Cass 1092,WF,Private,Timber (Litter and Understory)
300566,LAC-102708,WF,Private,000
300568,DOUBLE GATE,WF,Private,Timber (Litter and Understory)
300570,Blanton Br - Magoffin County,WF,Private,000
300571,Hot Night,WF,BIA,000
300572,BERINGER DR  SANJ,WF,Private,000
300576,LAUNCH POINTE RV PARK LELS,WF,Private,000
300578,LAC-102852,WF,Private,000
300579,LAC-102862,WF,Private,000
300580,MT HERMON RD  SCOTTS_VALLEY,WF,Private,000
300581,DEL NORTE WY / ROSEVIEW LN,WF,Private,000
300583,LAC-102957,WF,Private,000
300584,LAC-102142,WF,Private,000
300586,IRIS AV / LASSELLE ST,WF,Private,000
300587,RAMON,WF,BIA,000
300590,PALM DR / TWO BUNCH PALMS TRL,WF,Private,000
300591,SUN CITY BL  MENI,WF,Private,000
300592,RX Fourmile,RX,USFS,000
300593,Carbondale,WF,Private,Short Grass (1 foot)
300594,RX LSF 13 North,RX,USFS,000
300595,LOOP LAKE 2,WF,Private,000
300596,LOOP LAKE 3,WF,Private,000
300597,RHONNA,WF,Private,000
300600,RX Twin Peaks,RX,USFS,000
300601,RX Beau Champ West,RX,USFS,000
300602,Green Road and Deer Trail Road,WF,Private,Timber (Litter and Understory)
300603,PIGEON PASS RD / HEMLOCK AV,WF,Private,000
300605,PALM DR  DHSP,WF,Private,000
300606,Rx Montgomery 1075,RX,Private,000
300607,Rx Angelina 1072,RX,Private,000
300608,Rx Angelina 1066,RX,Private,000
300609,Rx Shelby 1071,RX,Private,000
300610,Rx Houston 1077,RX,Private,000
300611,419  Silver Creek,WF,BIA,000
300612,Wilson Rx,RX,Private,000
300613,ROBERT HILL,WF,USFS,000
300614,Oak Ridge Rx,RX,NPS,000
300615,FRED WARING DR  PDES,WF,Private,000
300616,Jim Arnett Branch - Magoffin County,WF,Private,000
300617,Bunnell Support,WF,Private,000
300619,CFS2303-2459,WF,Private,000
300620,CFS2303-2552,WF,Private,000
300621,4 Delta 23,WF,Private,000
300622,Central Rd East RX,RX,USFS,000
300623,Central Zone RX,RX,USFS,000
300624,Car Bailey,WF,Private,Short Grass (1 foot)
300626,STR - Duck Run RX,RX,Private,000
300627,LON - Goose RX,RX,USFS,000
300628,Nunley RX,RX,Private,Timber (Litter and Understory)
300631,Calvin,WF,USFS,000
300633,Truck Battery Fire,WF,Private,000
300634,HOT BREAKS,WF,DOE,000
300635,RX Bearcat Roundhill,RX,USFS,000
300636,RX Redbank 3 & 4 N,RX,USFS,000
300637,RX Rock Springs 1 & W72,RX,USFS,000
300639,East Devils Corral,WF,BLM,000
300640,Ditch,WF,Private,000
300641,AIRSTRIP RX,RX,BLM,000
300642,1680026949,WF,Private,000
300644,Spring Creek,WF,USFS,000
300646,FD070027,WF,Private,000
300647,Shields,WF,Private,000
300648,KY 62,WF,Private,Medium Logging Slash
300649,LEONARD,WF,Private,000
300651,Haywood Branch,WF,Private,Hardwood Litter
300653,DOG,WF,Private,000
300654,HAZARD,WF,Private,000
300655,Attala - 4432 County Road 5006,WF,Private,Timber (Litter and Understory)
300656,HENRY MILLER RD / CHEROKEE RD,WF,Private,000
300657,Couger Overlook,WF,DOD,000
300658,Cal Hill,WF,Private,000
300660,Lost,WF,Private,Short Grass (1 foot)
300661,CELINE,WF,Private,000
300662,Evanston,WF,Private,Timber (Litter and Understory)
300663,Watch Road,WF,Private,000
300666,2598,WF,BLM,000
300667,Elam Branch Road,WF,Private,000
300668,FD070028,WF,State,000
300669,Junior Conley Road - Morgan County,WF,Private,000
300670,Buffalo Branch Road - Lawrence County,WF,Private,Timber (Litter and Understory)
300671,Freestone 1111,WF,Private,Timber (Litter and Understory)
300672,0048 RV,WF,USFS,000
300673,WB Muncey School,WF,Private,Timber (Litter and Understory)
300676,Coal Ash,WF,Private,000
